lon,lat
-73.85497769999999,40.89448429999999
-73.760702,40.671102
-73.9204482,40.826647
-73.8672388,40.8697148
-73.94505749999999,40.6903133
-73.90591599999999,40.8384967
-73.9403449,40.809476
-73.9113404,40.8291242
-73.95949399999999,40.6528762
-73.890305,40.8257535
-73.9025297,40.8173632
-73.92969599999999,40.67702999999999
-73.90246859999999,40.7537235
-73.8930086,40.8238573
-73.847921,40.9039475
-73.9185798,40.8187003
-73.9241213,40.8439174
-73.89107829999999,40.67101479999999
-73.9099926,40.8165456
-73.861221,40.887454
-73.8930086,40.8238573
-73.8672845,40.8678986
-73.99283729999999,40.7169536
-73.9307467,40.8137756
-73.84904759999999,40.8675672
-73.9035554,40.8350193
-73.9479559,40.8145912
-73.9897885,40.7572517
-73.8974253,40.6703574
-73.9831079,40.69755019999999
-73.8477482,40.8961169
-73.9588969,40.6504749
-73.9073341,40.8362187
-73.9037017,40.8587152
-73.9730324,40.6089826
-73.8719114,40.6753783
-73.75910329999999,40.594577
-73.9004143,40.8231263
-73.8459835,40.8703351
-73.8713703,40.8243797
-73.9305648,40.8134532
-73.87787589999999,40.6820421
-73.90391369999999,40.8583762
-73.9382542,40.8273479
-73.9885698,40.6150921
-73.94374499999999,40.6825139
-73.7504276,40.7248561
-73.9609407,40.6517403
-73.915904,40.832489
-73.8150884,40.6988585
-73.81916149999999,40.8215953
